,id,geometry,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID,UTILITYNAM,CREATIONUS,DATECREATE,DATEMODIFI,LASTUSER,GLOBALID,SHAPE_STAr,SHAPE_STLe
862,1630,MULTIPOINT (7802581.0722 459293.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
863,1631,MULTIPOINT (7802581.0722 448733.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
864,1646,MULTIPOINT (7813141.0722 691613.7969),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959,16659202,+45.5352818,-122.0357876,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
865,1647,MULTIPOINT (7813141.0722 681053.7969),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959,16659202,+45.5352818,-122.0357876,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
866,1648,MULTIPOINT (7813141.0722 670493.7969),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959,16659202,+45.5352818,-122.0357876,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
867,1649,MULTIPOINT (7813141.0722 659933.7969),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959,16659202,+45.5352818,-122.0357876,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
868,1650,MULTIPOINT (7813141.0722 649373.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
868,1650,MULTIPOINT (7813141.0722 649373.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,331,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
869,1651,MULTIPOINT (7813141.0722 638813.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
869,1651,MULTIPOINT (7813141.0722 638813.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,331,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
870,1652,MULTIPOINT (7813141.0722 628253.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
870,1652,MULTIPOINT (7813141.0722 628253.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,331,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
871,1653,MULTIPOINT (7813141.0722 617693.7969),41,005,024302,3,410050243023,Block Group 3,G5030,S,188369296,50245,+45.3179367,-122.0657593,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
872,1654,MULTIPOINT (7813141.0722 607133.7969),41,005,024302,3,410050243023,Block Group 3,G5030,S,188369296,50245,+45.3179367,-122.0657593,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
873,1655,MULTIPOINT (7813141.0722 596573.7969),41,005,024302,3,410050243023,Block Group 3,G5030,S,188369296,50245,+45.3179367,-122.0657593,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
874,1656,MULTIPOINT (7813141.0722 586013.7969),41,005,024302,3,410050243023,Block Group 3,G5030,S,188369296,50245,+45.3179367,-122.0657593,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
875,1657,MULTIPOINT (7813141.0722 575453.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
876,1658,MULTIPOINT (7813141.0722 564893.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
877,1659,MULTIPOINT (7813141.0722 554333.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
878,1660,MULTIPOINT (7813141.0722 543773.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
879,1661,MULTIPOINT (7813141.0722 533213.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
880,1662,MULTIPOINT (7813141.0722 522653.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
881,1663,MULTIPOINT (7813141.0722 512093.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
882,1664,MULTIPOINT (7813141.0722 501533.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
883,1665,MULTIPOINT (7813141.0722 490973.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
884,1666,MULTIPOINT (7813141.0722 480413.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
885,1667,MULTIPOINT (7813141.0722 469853.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
886,1668,MULTIPOINT (7813141.0722 459293.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
887,1669,MULTIPOINT (7813141.0722 448733.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
888,1683,MULTIPOINT (7823701.0722 702173.7969),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959,16659202,+45.5352818,-122.0357876,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
889,1684,MULTIPOINT (7823701.0722 691613.7969),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959,16659202,+45.5352818,-122.0357876,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
890,1685,MULTIPOINT (7823701.0722 681053.7969),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959,16659202,+45.5352818,-122.0357876,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
891,1686,MULTIPOINT (7823701.0722 670493.7969),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959,16659202,+45.5352818,-122.0357876,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
892,1687,MULTIPOINT (7823701.0722 659933.7969),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959,16659202,+45.5352818,-122.0357876,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
893,1688,MULTIPOINT (7823701.0722 649373.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
893,1688,MULTIPOINT (7823701.0722 649373.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,331,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
894,1689,MULTIPOINT (7823701.0722 638813.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
894,1689,MULTIPOINT (7823701.0722 638813.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,331,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
895,1690,MULTIPOINT (7823701.0722 628253.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
895,1690,MULTIPOINT (7823701.0722 628253.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,331,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
896,1691,MULTIPOINT (7823701.0722 617693.7969),41,005,024303,1,410050243031,Block Group 1,G5030,S,6067212,0,+45.3622625,-121.9868487,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
897,1692,MULTIPOINT (7823701.0722 607133.7969),41,005,024302,3,410050243023,Block Group 3,G5030,S,188369296,50245,+45.3179367,-122.0657593,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
898,1693,MULTIPOINT (7823701.0722 596573.7969),41,005,024302,3,410050243023,Block Group 3,G5030,S,188369296,50245,+45.3179367,-122.0657593,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
899,1694,MULTIPOINT (7823701.0722 586013.7969),41,005,024302,3,410050243023,Block Group 3,G5030,S,188369296,50245,+45.3179367,-122.0657593,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
900,1695,MULTIPOINT (7823701.0722 575453.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
901,1696,MULTIPOINT (7823701.0722 564893.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
902,1697,MULTIPOINT (7823701.0722 554333.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
903,1698,MULTIPOINT (7823701.0722 543773.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
904,1699,MULTIPOINT (7823701.0722 533213.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
905,1700,MULTIPOINT (7823701.0722 522653.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
906,1701,MULTIPOINT (7823701.0722 512093.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
907,1702,MULTIPOINT (7823701.0722 501533.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
908,1703,MULTIPOINT (7823701.0722 490973.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
909,1704,MULTIPOINT (7823701.0722 480413.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
910,1705,MULTIPOINT (7823701.0722 469853.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
911,1706,MULTIPOINT (7823701.0722 459293.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
912,1707,MULTIPOINT (7823701.0722 448733.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
913,1721,MULTIPOINT (7834261.0722 702173.7969),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959,16659202,+45.5352818,-122.0357876,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
914,1722,MULTIPOINT (7834261.0722 691613.7969),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959,16659202,+45.5352818,-122.0357876,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
915,1723,MULTIPOINT (7834261.0722 681053.7969),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959,16659202,+45.5352818,-122.0357876,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
916,1724,MULTIPOINT (7834261.0722 670493.7969),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959,16659202,+45.5352818,-122.0357876,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
917,1725,MULTIPOINT (7834261.0722 659933.7969),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959,16659202,+45.5352818,-122.0357876,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
918,1726,MULTIPOINT (7834261.0722 649373.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
918,1726,MULTIPOINT (7834261.0722 649373.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,331,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
919,1727,MULTIPOINT (7834261.0722 638813.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
919,1727,MULTIPOINT (7834261.0722 638813.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,331,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
920,1728,MULTIPOINT (7834261.0722 628253.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
920,1728,MULTIPOINT (7834261.0722 628253.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,331,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
921,1729,MULTIPOINT (7834261.0722 617693.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
921,1729,MULTIPOINT (7834261.0722 617693.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,331,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
922,1730,MULTIPOINT (7834261.0722 607133.7969),41,005,024304,2,410050243042,Block Group 2,G5030,S,200590565,264043,+45.2884491,-121.8072815,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
922,1730,MULTIPOINT (7834261.0722 607133.7969),41,005,024304,2,410050243042,Block Group 2,G5030,S,200590565,264043,+45.2884491,-121.8072815,331,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
923,1731,MULTIPOINT (7834261.0722 596573.7969),41,005,024304,2,410050243042,Block Group 2,G5030,S,200590565,264043,+45.2884491,-121.8072815,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
923,1731,MULTIPOINT (7834261.0722 596573.7969),41,005,024304,2,410050243042,Block Group 2,G5030,S,200590565,264043,+45.2884491,-121.8072815,331,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
924,1732,MULTIPOINT (7834261.0722 586013.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
925,1733,MULTIPOINT (7834261.0722 575453.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
926,1734,MULTIPOINT (7834261.0722 564893.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
927,1735,MULTIPOINT (7834261.0722 554333.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
928,1736,MULTIPOINT (7834261.0722 543773.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
929,1737,MULTIPOINT (7834261.0722 533213.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
930,1738,MULTIPOINT (7834261.0722 522653.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
931,1739,MULTIPOINT (7834261.0722 512093.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
932,1740,MULTIPOINT (7834261.0722 501533.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
933,1741,MULTIPOINT (7834261.0722 490973.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
934,1742,MULTIPOINT (7834261.0722 480413.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
935,1743,MULTIPOINT (7834261.0722 469853.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
936,1744,MULTIPOINT (7834261.0722 459293.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
937,1745,MULTIPOINT (7834261.0722 448733.7969),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508,6684470,+45.0641988,-121.9884098,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
938,1762,MULTIPOINT (7844821.0722 670493.7969),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959,16659202,+45.5352818,-122.0357876,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
939,1763,MULTIPOINT (7844821.0722 659933.7969),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959,16659202,+45.5352818,-122.0357876,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
940,1764,MULTIPOINT (7844821.0722 649373.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,329,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
940,1764,MULTIPOINT (7844821.0722 649373.7969),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344,4937341,+45.4156031,-121.9203901,331,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
