,hhinc_<10,hhinc_10-15,hhinc_15-20,hhinc_20-25,hhinc_25-30,hhinc_30-35,hhinc_35-40,hhinc_40-45,hhinc_45-50,hhinc_50-60,hhinc_60-75,hhinc_med,GEOID,id,left,top,right,bottom,geometry,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID,UTILITYNAM,CREATIONUS,DATECREATE,DATEMODIFI,LASTUSER,GLOBALID,SHAPE_STAr,SHAPE_STLe
701,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2134,7913661.9918,672212.1747,7924221.9918,682772.1747,POINT (7913661.9918 672212.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
702,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2134,7913661.9918,672212.1747,7924221.9918,682772.1747,POINT (7913661.9918 672212.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
703,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2135,7913661.9918,661652.1747,7924221.9918,672212.1747,POINT (7913661.9918 661652.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
704,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2135,7913661.9918,661652.1747,7924221.9918,672212.1747,POINT (7913661.9918 661652.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
705,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2136,7913661.9918,651092.1747,7924221.9918,661652.1747,POINT (7913661.9918 651092.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
706,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2136,7913661.9918,651092.1747,7924221.9918,661652.1747,POINT (7913661.9918 651092.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
707,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2137,7913661.9918,640532.1747,7924221.9918,651092.1747,POINT (7913661.9918 640532.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
708,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2137,7913661.9918,640532.1747,7924221.9918,651092.1747,POINT (7913661.9918 640532.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
709,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2138,7913661.9918,629972.1747,7924221.9918,640532.1747,POINT (7913661.9918 629972.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
710,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2138,7913661.9918,629972.1747,7924221.9918,640532.1747,POINT (7913661.9918 629972.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
711,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2139,7913661.9918,619412.1747,7924221.9918,629972.1747,POINT (7913661.9918 619412.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
712,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2139,7913661.9918,619412.1747,7924221.9918,629972.1747,POINT (7913661.9918 619412.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
713,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2140,7913661.9918,608852.1747,7924221.9918,619412.1747,POINT (7913661.9918 608852.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
714,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2140,7913661.9918,608852.1747,7924221.9918,619412.1747,POINT (7913661.9918 608852.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
715,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2174,7924221.9918,672212.1747,7934781.9918,682772.1747,POINT (7924221.9918 672212.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
716,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2174,7924221.9918,672212.1747,7934781.9918,682772.1747,POINT (7924221.9918 672212.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
717,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2175,7924221.9918,661652.1747,7934781.9918,672212.1747,POINT (7924221.9918 661652.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
718,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2175,7924221.9918,661652.1747,7934781.9918,672212.1747,POINT (7924221.9918 661652.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
719,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2176,7924221.9918,651092.1747,7934781.9918,661652.1747,POINT (7924221.9918 651092.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
720,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2176,7924221.9918,651092.1747,7934781.9918,661652.1747,POINT (7924221.9918 651092.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
721,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2177,7924221.9918,640532.1747,7934781.9918,651092.1747,POINT (7924221.9918 640532.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
722,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2177,7924221.9918,640532.1747,7934781.9918,651092.1747,POINT (7924221.9918 640532.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
723,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2178,7924221.9918,629972.1747,7934781.9918,640532.1747,POINT (7924221.9918 629972.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
724,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2178,7924221.9918,629972.1747,7934781.9918,640532.1747,POINT (7924221.9918 629972.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
725,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2179,7924221.9918,619412.1747,7934781.9918,629972.1747,POINT (7924221.9918 619412.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
726,0,0,38,0,23,0,35,33,12,20,19,42235,410279501003,2179,7924221.9918,619412.1747,7934781.9918,629972.1747,POINT (7924221.9918 619412.1747),41,027,950100,3,Block Group 3,G5030,S,217182814.0,87117.0,+45.3834548,-121.6240178,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
727,7,36,46,0,32,64,48,44,56,139,157,57315,410670314032,973,7607421.9918,682772.1747,7617981.9918,693332.1747,POINT (7607421.9918 682772.1747),41,067,031403,2,Block Group 2,G5030,S,1088623.0,0.0,+45.5190688,-122.8228849,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
728,128,0,19,19,19,23,72,0,21,25,10,32228,410470004003,791,7554621.9918,492692.1747,7565181.9918,503252.1747,POINT (7554621.9918 492692.1747),41,047,000400,3,Block Group 3,G5030,S,2593873.0,0.0,+44.9769333,-123.0061895,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
729,19,41,35,0,0,17,36,0,18,17,59,51985,410050235003,1419,7723581.9918,619412.1747,7734141.9918,629972.1747,POINT (7723581.9918 619412.1747),41,005,023500,3,Block Group 3,G5030,S,16644026.0,670293.0,+45.3267433,-122.3605819,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
730,19,41,35,0,0,17,36,0,18,17,59,51985,410050235003,1420,7723581.9918,608852.1747,7734141.9918,619412.1747,POINT (7723581.9918 608852.1747),41,005,023500,3,Block Group 3,G5030,S,16644026.0,670293.0,+45.3267433,-122.3605819,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
731,0,0,51,18,0,16,0,0,36,32,115,88929,410050243022,1500,7744701.9918,608852.1747,7755261.9918,619412.1747,POINT (7744701.9918 608852.1747),41,005,024302,2,Block Group 2,G5030,S,52875284.0,0.0,+45.3237613,-122.2208768,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
732,0,0,51,18,0,16,0,0,36,32,115,88929,410050243022,1540,7755261.9918,608852.1747,7765821.9918,619412.1747,POINT (7755261.9918 608852.1747),41,005,024302,2,Block Group 2,G5030,S,52875284.0,0.0,+45.3237613,-122.2208768,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
733,0,0,51,18,0,16,0,0,36,32,115,88929,410050243022,1541,7755261.9918,598292.1747,7765821.9918,608852.1747,POINT (7755261.9918 598292.1747),41,005,024302,2,Block Group 2,G5030,S,52875284.0,0.0,+45.3237613,-122.2208768,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
734,0,0,51,18,0,16,0,0,36,32,115,88929,410050243022,1579,7765821.9918,619412.1747,7776381.9918,629972.1747,POINT (7765821.9918 619412.1747),41,005,024302,2,Block Group 2,G5030,S,52875284.0,0.0,+45.3237613,-122.2208768,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
735,0,0,51,18,0,16,0,0,36,32,115,88929,410050243022,1580,7765821.9918,608852.1747,7776381.9918,619412.1747,POINT (7765821.9918 608852.1747),41,005,024302,2,Block Group 2,G5030,S,52875284.0,0.0,+45.3237613,-122.2208768,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
736,0,0,51,18,0,16,0,0,36,32,115,88929,410050243022,1581,7765821.9918,598292.1747,7776381.9918,608852.1747,POINT (7765821.9918 598292.1747),41,005,024302,2,Block Group 2,G5030,S,52875284.0,0.0,+45.3237613,-122.2208768,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
737,71,5,5,13,12,9,0,27,13,33,24,84875,410530205001,428,7459581.9918,524372.1747,7470141.9918,534932.1747,POINT (7459581.9918 524372.1747),41,053,020500,1,Block Group 1,G5030,S,204294281.0,696437.0,+45.0178623,-123.3017335,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
738,71,5,5,13,12,9,0,27,13,33,24,84875,410530205001,429,7459581.9918,513812.1747,7470141.9918,524372.1747,POINT (7459581.9918 513812.1747),41,053,020500,1,Block Group 1,G5030,S,204294281.0,696437.0,+45.0178623,-123.3017335,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
739,71,5,5,13,12,9,0,27,13,33,24,84875,410530205001,430,7459581.9918,503252.1747,7470141.9918,513812.1747,POINT (7459581.9918 503252.1747),41,053,020500,1,Block Group 1,G5030,S,204294281.0,696437.0,+45.0178623,-123.3017335,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
740,71,5,5,13,12,9,0,27,13,33,24,84875,410530205001,468,7470141.9918,524372.1747,7480701.9918,534932.1747,POINT (7470141.9918 524372.1747),41,053,020500,1,Block Group 1,G5030,S,204294281.0,696437.0,+45.0178623,-123.3017335,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
741,71,5,5,13,12,9,0,27,13,33,24,84875,410530205001,469,7470141.9918,513812.1747,7480701.9918,524372.1747,POINT (7470141.9918 513812.1747),41,053,020500,1,Block Group 1,G5030,S,204294281.0,696437.0,+45.0178623,-123.3017335,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
742,71,5,5,13,12,9,0,27,13,33,24,84875,410530205001,470,7470141.9918,503252.1747,7480701.9918,513812.1747,POINT (7470141.9918 503252.1747),41,053,020500,1,Block Group 1,G5030,S,204294281.0,696437.0,+45.0178623,-123.3017335,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
743,71,5,5,13,12,9,0,27,13,33,24,84875,410530205001,508,7480701.9918,524372.1747,7491261.9918,534932.1747,POINT (7480701.9918 524372.1747),41,053,020500,1,Block Group 1,G5030,S,204294281.0,696437.0,+45.0178623,-123.3017335,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
744,71,5,5,13,12,9,0,27,13,33,24,84875,410530205001,509,7480701.9918,513812.1747,7491261.9918,524372.1747,POINT (7480701.9918 513812.1747),41,053,020500,1,Block Group 1,G5030,S,204294281.0,696437.0,+45.0178623,-123.3017335,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
745,71,5,5,13,12,9,0,27,13,33,24,84875,410530205001,510,7480701.9918,503252.1747,7491261.9918,513812.1747,POINT (7480701.9918 503252.1747),41,053,020500,1,Block Group 1,G5030,S,204294281.0,696437.0,+45.0178623,-123.3017335,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
746,71,5,5,13,12,9,0,27,13,33,24,84875,410530205001,511,7480701.9918,492692.1747,7491261.9918,503252.1747,POINT (7480701.9918 492692.1747),41,053,020500,1,Block Group 1,G5030,S,204294281.0,696437.0,+45.0178623,-123.3017335,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
747,71,5,5,13,12,9,0,27,13,33,24,84875,410530205001,548,7491261.9918,524372.1747,7501821.9918,534932.1747,POINT (7491261.9918 524372.1747),41,053,020500,1,Block Group 1,G5030,S,204294281.0,696437.0,+45.0178623,-123.3017335,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
748,71,5,5,13,12,9,0,27,13,33,24,84875,410530205001,549,7491261.9918,513812.1747,7501821.9918,524372.1747,POINT (7491261.9918 513812.1747),41,053,020500,1,Block Group 1,G5030,S,204294281.0,696437.0,+45.0178623,-123.3017335,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
749,71,5,5,13,12,9,0,27,13,33,24,84875,410530205001,550,7491261.9918,503252.1747,7501821.9918,513812.1747,POINT (7491261.9918 503252.1747),41,053,020500,1,Block Group 1,G5030,S,204294281.0,696437.0,+45.0178623,-123.3017335,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
750,71,5,5,13,12,9,0,27,13,33,24,84875,410530205001,551,7491261.9918,492692.1747,7501821.9918,503252.1747,POINT (7491261.9918 492692.1747),41,053,020500,1,Block Group 1,G5030,S,204294281.0,696437.0,+45.0178623,-123.3017335,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
751,71,5,5,13,12,9,0,27,13,33,24,84875,410530205001,552,7491261.9918,482132.1747,7501821.9918,492692.1747,POINT (7491261.9918 482132.1747),41,053,020500,1,Block Group 1,G5030,S,204294281.0,696437.0,+45.0178623,-123.3017335,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
752,71,5,5,13,12,9,0,27,13,33,24,84875,410530205001,588,7501821.9918,524372.1747,7512381.9918,534932.1747,POINT (7501821.9918 524372.1747),41,053,020500,1,Block Group 1,G5030,S,204294281.0,696437.0,+45.0178623,-123.3017335,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
753,71,5,5,13,12,9,0,27,13,33,24,84875,410530205001,589,7501821.9918,513812.1747,7512381.9918,524372.1747,POINT (7501821.9918 513812.1747),41,053,020500,1,Block Group 1,G5030,S,204294281.0,696437.0,+45.0178623,-123.3017335,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
754,71,5,5,13,12,9,0,27,13,33,24,84875,410530205001,590,7501821.9918,503252.1747,7512381.9918,513812.1747,POINT (7501821.9918 503252.1747),41,053,020500,1,Block Group 1,G5030,S,204294281.0,696437.0,+45.0178623,-123.3017335,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
755,71,5,5,13,12,9,0,27,13,33,24,84875,410530205001,591,7501821.9918,492692.1747,7512381.9918,503252.1747,POINT (7501821.9918 492692.1747),41,053,020500,1,Block Group 1,G5030,S,204294281.0,696437.0,+45.0178623,-123.3017335,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
756,35,0,24,18,22,24,36,32,27,131,174,85347,410710306022,542,7491261.9918,587732.1747,7501821.9918,598292.1747,POINT (7491261.9918 587732.1747),41,071,030602,2,Block Group 2,G5030,S,31150179.0,0.0,+45.2476474,-123.2454953,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
757,35,0,24,18,22,24,36,32,27,131,174,85347,410710306022,582,7501821.9918,587732.1747,7512381.9918,598292.1747,POINT (7501821.9918 587732.1747),41,071,030602,2,Block Group 2,G5030,S,31150179.0,0.0,+45.2476474,-123.2454953,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
758,17,44,29,20,41,14,30,40,59,96,158,63250,410470011002,754,7544061.9918,461012.1747,7554621.9918,471572.1747,POINT (7544061.9918 461012.1747),41,047,001100,2,Block Group 2,G5030,S,1036926.0,0.0,+44.9014863,-123.0319029,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
759,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1544,7755261.9918,566612.1747,7765821.9918,577172.1747,POINT (7755261.9918 566612.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
760,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1545,7755261.9918,556052.1747,7765821.9918,566612.1747,POINT (7755261.9918 556052.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
761,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1546,7755261.9918,545492.1747,7765821.9918,556052.1747,POINT (7755261.9918 545492.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
762,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1547,7755261.9918,534932.1747,7765821.9918,545492.1747,POINT (7755261.9918 534932.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
763,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1548,7755261.9918,524372.1747,7765821.9918,534932.1747,POINT (7755261.9918 524372.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
764,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1549,7755261.9918,513812.1747,7765821.9918,524372.1747,POINT (7755261.9918 513812.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
765,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1550,7755261.9918,503252.1747,7765821.9918,513812.1747,POINT (7755261.9918 503252.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
766,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1551,7755261.9918,492692.1747,7765821.9918,503252.1747,POINT (7755261.9918 492692.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
767,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1552,7755261.9918,482132.1747,7765821.9918,492692.1747,POINT (7755261.9918 482132.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
768,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1553,7755261.9918,471572.1747,7765821.9918,482132.1747,POINT (7755261.9918 471572.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
