,id,left,top,right,bottom,geometry,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID,UTILITYNAM,CREATIONUS,DATECREATE,DATEMODIFI,LASTUSER,GLOBALID,SHAPE_STAr,SHAPE_STLe
1623,1624,7776381.9918,566612.1747,7786941.9918,577172.1747,POINT (7776381.9918 566612.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1624,1625,7776381.9918,556052.1747,7786941.9918,566612.1747,POINT (7776381.9918 556052.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1625,1626,7776381.9918,545492.1747,7786941.9918,556052.1747,POINT (7776381.9918 545492.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1626,1627,7776381.9918,534932.1747,7786941.9918,545492.1747,POINT (7776381.9918 534932.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1627,1628,7776381.9918,524372.1747,7786941.9918,534932.1747,POINT (7776381.9918 524372.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1628,1629,7776381.9918,513812.1747,7786941.9918,524372.1747,POINT (7776381.9918 513812.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1629,1630,7776381.9918,503252.1747,7786941.9918,513812.1747,POINT (7776381.9918 503252.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1630,1631,7776381.9918,492692.1747,7786941.9918,503252.1747,POINT (7776381.9918 492692.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1631,1632,7776381.9918,482132.1747,7786941.9918,492692.1747,POINT (7776381.9918 482132.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1632,1633,7776381.9918,471572.1747,7786941.9918,482132.1747,POINT (7776381.9918 471572.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1633,1634,7776381.9918,461012.1747,7786941.9918,471572.1747,POINT (7776381.9918 461012.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1634,1635,7776381.9918,450452.1747,7786941.9918,461012.1747,POINT (7776381.9918 450452.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1635,1636,7776381.9918,439892.1747,7786941.9918,450452.1747,POINT (7776381.9918 439892.1747),,,,,,,,,,,,,,,,,,,,,
1636,1637,7776381.9918,429332.1747,7786941.9918,439892.1747,POINT (7776381.9918 429332.1747),,,,,,,,,,,,,,,,,,,,,
1637,1638,7776381.9918,418772.1747,7786941.9918,429332.1747,POINT (7776381.9918 418772.1747),,,,,,,,,,,,,,,,,,,,,
1638,1639,7776381.9918,408212.1747,7786941.9918,418772.1747,POINT (7776381.9918 408212.1747),,,,,,,,,,,,,,,,,,,,,
1639,1640,7776381.9918,397652.1747,7786941.9918,408212.1747,POINT (7776381.9918 397652.1747),,,,,,,,,,,,,,,,,,,,,
1640,1641,7786941.9918,809492.1747,7797501.9918,820052.1747,POINT (7786941.9918 809492.1747),,,,,,,,,,,,,,,,,,,,,
1641,1642,7786941.9918,798932.1747,7797501.9918,809492.1747,POINT (7786941.9918 798932.1747),,,,,,,,,,,,,,,,,,,,,
1642,1643,7786941.9918,788372.1747,7797501.9918,798932.1747,POINT (7786941.9918 788372.1747),,,,,,,,,,,,,,,,,,,,,
1643,1644,7786941.9918,777812.1747,7797501.9918,788372.1747,POINT (7786941.9918 777812.1747),,,,,,,,,,,,,,,,,,,,,
1644,1645,7786941.9918,767252.1747,7797501.9918,777812.1747,POINT (7786941.9918 767252.1747),,,,,,,,,,,,,,,,,,,,,
1645,1646,7786941.9918,756692.1747,7797501.9918,767252.1747,POINT (7786941.9918 756692.1747),,,,,,,,,,,,,,,,,,,,,
1646,1647,7786941.9918,746132.1747,7797501.9918,756692.1747,POINT (7786941.9918 746132.1747),,,,,,,,,,,,,,,,,,,,,
1647,1648,7786941.9918,735572.1747,7797501.9918,746132.1747,POINT (7786941.9918 735572.1747),,,,,,,,,,,,,,,,,,,,,
1648,1649,7786941.9918,725012.1747,7797501.9918,735572.1747,POINT (7786941.9918 725012.1747),,,,,,,,,,,,,,,,,,,,,
1649,1650,7786941.9918,714452.1747,7797501.9918,725012.1747,POINT (7786941.9918 714452.1747),,,,,,,,,,,,,,,,,,,,,
1650,1651,7786941.9918,703892.1747,7797501.9918,714452.1747,POINT (7786941.9918 703892.1747),,,,,,,,,,,,,,,,,,,,,
1651,1652,7786941.9918,693332.1747,7797501.9918,703892.1747,POINT (7786941.9918 693332.1747),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959.0,16659202.0,+45.5352818,-122.0357876,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1652,1653,7786941.9918,682772.1747,7797501.9918,693332.1747,POINT (7786941.9918 682772.1747),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959.0,16659202.0,+45.5352818,-122.0357876,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1653,1654,7786941.9918,672212.1747,7797501.9918,682772.1747,POINT (7786941.9918 672212.1747),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959.0,16659202.0,+45.5352818,-122.0357876,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1654,1655,7786941.9918,661652.1747,7797501.9918,672212.1747,POINT (7786941.9918 661652.1747),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959.0,16659202.0,+45.5352818,-122.0357876,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1655,1656,7786941.9918,651092.1747,7797501.9918,661652.1747,POINT (7786941.9918 651092.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344.0,4937341.0,+45.4156031,-121.9203901,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1655,1656,7786941.9918,651092.1747,7797501.9918,661652.1747,POINT (7786941.9918 651092.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344.0,4937341.0,+45.4156031,-121.9203901,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
1656,1657,7786941.9918,640532.1747,7797501.9918,651092.1747,POINT (7786941.9918 640532.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344.0,4937341.0,+45.4156031,-121.9203901,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1656,1657,7786941.9918,640532.1747,7797501.9918,651092.1747,POINT (7786941.9918 640532.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344.0,4937341.0,+45.4156031,-121.9203901,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
1657,1658,7786941.9918,629972.1747,7797501.9918,640532.1747,POINT (7786941.9918 629972.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344.0,4937341.0,+45.4156031,-121.9203901,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1657,1658,7786941.9918,629972.1747,7797501.9918,640532.1747,POINT (7786941.9918 629972.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344.0,4937341.0,+45.4156031,-121.9203901,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
1658,1659,7786941.9918,619412.1747,7797501.9918,629972.1747,POINT (7786941.9918 619412.1747),41,005,024302,3,410050243023,Block Group 3,G5030,S,188369296.0,50245.0,+45.3179367,-122.0657593,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1659,1660,7786941.9918,608852.1747,7797501.9918,619412.1747,POINT (7786941.9918 608852.1747),41,005,024302,3,410050243023,Block Group 3,G5030,S,188369296.0,50245.0,+45.3179367,-122.0657593,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1660,1661,7786941.9918,598292.1747,7797501.9918,608852.1747,POINT (7786941.9918 598292.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1661,1662,7786941.9918,587732.1747,7797501.9918,598292.1747,POINT (7786941.9918 587732.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1662,1663,7786941.9918,577172.1747,7797501.9918,587732.1747,POINT (7786941.9918 577172.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1663,1664,7786941.9918,566612.1747,7797501.9918,577172.1747,POINT (7786941.9918 566612.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1664,1665,7786941.9918,556052.1747,7797501.9918,566612.1747,POINT (7786941.9918 556052.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1665,1666,7786941.9918,545492.1747,7797501.9918,556052.1747,POINT (7786941.9918 545492.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1666,1667,7786941.9918,534932.1747,7797501.9918,545492.1747,POINT (7786941.9918 534932.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1667,1668,7786941.9918,524372.1747,7797501.9918,534932.1747,POINT (7786941.9918 524372.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1668,1669,7786941.9918,513812.1747,7797501.9918,524372.1747,POINT (7786941.9918 513812.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1669,1670,7786941.9918,503252.1747,7797501.9918,513812.1747,POINT (7786941.9918 503252.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1670,1671,7786941.9918,492692.1747,7797501.9918,503252.1747,POINT (7786941.9918 492692.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1671,1672,7786941.9918,482132.1747,7797501.9918,492692.1747,POINT (7786941.9918 482132.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1672,1673,7786941.9918,471572.1747,7797501.9918,482132.1747,POINT (7786941.9918 471572.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1673,1674,7786941.9918,461012.1747,7797501.9918,471572.1747,POINT (7786941.9918 461012.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1674,1675,7786941.9918,450452.1747,7797501.9918,461012.1747,POINT (7786941.9918 450452.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1675,1676,7786941.9918,439892.1747,7797501.9918,450452.1747,POINT (7786941.9918 439892.1747),,,,,,,,,,,,,,,,,,,,,
1676,1677,7786941.9918,429332.1747,7797501.9918,439892.1747,POINT (7786941.9918 429332.1747),,,,,,,,,,,,,,,,,,,,,
1677,1678,7786941.9918,418772.1747,7797501.9918,429332.1747,POINT (7786941.9918 418772.1747),,,,,,,,,,,,,,,,,,,,,
1678,1679,7786941.9918,408212.1747,7797501.9918,418772.1747,POINT (7786941.9918 408212.1747),,,,,,,,,,,,,,,,,,,,,
1679,1680,7786941.9918,397652.1747,7797501.9918,408212.1747,POINT (7786941.9918 397652.1747),,,,,,,,,,,,,,,,,,,,,
1680,1681,7797501.9918,809492.1747,7808061.9918,820052.1747,POINT (7797501.9918 809492.1747),,,,,,,,,,,,,,,,,,,,,
1681,1682,7797501.9918,798932.1747,7808061.9918,809492.1747,POINT (7797501.9918 798932.1747),,,,,,,,,,,,,,,,,,,,,
1682,1683,7797501.9918,788372.1747,7808061.9918,798932.1747,POINT (7797501.9918 788372.1747),,,,,,,,,,,,,,,,,,,,,
1683,1684,7797501.9918,777812.1747,7808061.9918,788372.1747,POINT (7797501.9918 777812.1747),,,,,,,,,,,,,,,,,,,,,
1684,1685,7797501.9918,767252.1747,7808061.9918,777812.1747,POINT (7797501.9918 767252.1747),,,,,,,,,,,,,,,,,,,,,
1685,1686,7797501.9918,756692.1747,7808061.9918,767252.1747,POINT (7797501.9918 756692.1747),,,,,,,,,,,,,,,,,,,,,
1686,1687,7797501.9918,746132.1747,7808061.9918,756692.1747,POINT (7797501.9918 746132.1747),,,,,,,,,,,,,,,,,,,,,
1687,1688,7797501.9918,735572.1747,7808061.9918,746132.1747,POINT (7797501.9918 735572.1747),,,,,,,,,,,,,,,,,,,,,
1688,1689,7797501.9918,725012.1747,7808061.9918,735572.1747,POINT (7797501.9918 725012.1747),,,,,,,,,,,,,,,,,,,,,
1689,1690,7797501.9918,714452.1747,7808061.9918,725012.1747,POINT (7797501.9918 714452.1747),,,,,,,,,,,,,,,,,,,,,
1690,1691,7797501.9918,703892.1747,7808061.9918,714452.1747,POINT (7797501.9918 703892.1747),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959.0,16659202.0,+45.5352818,-122.0357876,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1691,1692,7797501.9918,693332.1747,7808061.9918,703892.1747,POINT (7797501.9918 693332.1747),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959.0,16659202.0,+45.5352818,-122.0357876,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1692,1693,7797501.9918,682772.1747,7808061.9918,693332.1747,POINT (7797501.9918 682772.1747),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959.0,16659202.0,+45.5352818,-122.0357876,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1693,1694,7797501.9918,672212.1747,7808061.9918,682772.1747,POINT (7797501.9918 672212.1747),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959.0,16659202.0,+45.5352818,-122.0357876,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1694,1695,7797501.9918,661652.1747,7808061.9918,672212.1747,POINT (7797501.9918 661652.1747),41,051,010500,3,410510105003,Block Group 3,G5030,S,360345959.0,16659202.0,+45.5352818,-122.0357876,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1695,1696,7797501.9918,651092.1747,7808061.9918,661652.1747,POINT (7797501.9918 651092.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344.0,4937341.0,+45.4156031,-121.9203901,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1695,1696,7797501.9918,651092.1747,7808061.9918,661652.1747,POINT (7797501.9918 651092.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344.0,4937341.0,+45.4156031,-121.9203901,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
1696,1697,7797501.9918,640532.1747,7808061.9918,651092.1747,POINT (7797501.9918 640532.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344.0,4937341.0,+45.4156031,-121.9203901,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1696,1697,7797501.9918,640532.1747,7808061.9918,651092.1747,POINT (7797501.9918 640532.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344.0,4937341.0,+45.4156031,-121.9203901,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
1697,1698,7797501.9918,629972.1747,7808061.9918,640532.1747,POINT (7797501.9918 629972.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344.0,4937341.0,+45.4156031,-121.9203901,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1697,1698,7797501.9918,629972.1747,7808061.9918,640532.1747,POINT (7797501.9918 629972.1747),41,005,024304,1,410050243041,Block Group 1,G5030,S,442157344.0,4937341.0,+45.4156031,-121.9203901,331.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{FA5ED12D-D3AF-4166-A488-A0DB8A8ADEE0},1024111655.29,150519.544797
1698,1699,7797501.9918,619412.1747,7808061.9918,629972.1747,POINT (7797501.9918 619412.1747),41,005,024302,3,410050243023,Block Group 3,G5030,S,188369296.0,50245.0,+45.3179367,-122.0657593,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1699,1700,7797501.9918,608852.1747,7808061.9918,619412.1747,POINT (7797501.9918 608852.1747),41,005,024302,3,410050243023,Block Group 3,G5030,S,188369296.0,50245.0,+45.3179367,-122.0657593,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1700,1701,7797501.9918,598292.1747,7808061.9918,608852.1747,POINT (7797501.9918 598292.1747),41,005,024302,3,410050243023,Block Group 3,G5030,S,188369296.0,50245.0,+45.3179367,-122.0657593,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1701,1702,7797501.9918,587732.1747,7808061.9918,598292.1747,POINT (7797501.9918 587732.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1702,1703,7797501.9918,577172.1747,7808061.9918,587732.1747,POINT (7797501.9918 577172.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1703,1704,7797501.9918,566612.1747,7808061.9918,577172.1747,POINT (7797501.9918 566612.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1704,1705,7797501.9918,556052.1747,7808061.9918,566612.1747,POINT (7797501.9918 556052.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1705,1706,7797501.9918,545492.1747,7808061.9918,556052.1747,POINT (7797501.9918 545492.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1706,1707,7797501.9918,534932.1747,7808061.9918,545492.1747,POINT (7797501.9918 534932.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1707,1708,7797501.9918,524372.1747,7808061.9918,534932.1747,POINT (7797501.9918 524372.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1708,1709,7797501.9918,513812.1747,7808061.9918,524372.1747,POINT (7797501.9918 513812.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1709,1710,7797501.9918,503252.1747,7808061.9918,513812.1747,POINT (7797501.9918 503252.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1710,1711,7797501.9918,492692.1747,7808061.9918,503252.1747,POINT (7797501.9918 492692.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1711,1712,7797501.9918,482132.1747,7808061.9918,492692.1747,POINT (7797501.9918 482132.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
1712,1713,7797501.9918,471572.1747,7808061.9918,482132.1747,POINT (7797501.9918 471572.1747),41,005,980000,1,410059800001,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
