NAME,crent_tot,crent_cash,crent<100,crent_100,crent_150,crent_200,crent_250,crent_300,crent_350,crent_400,crent_450,crent_500,crent_550,crent_600,crent_650,crent_700,crent_750,crent_800,crent_900,crent_1k,crent_1250,crent_1500,crent_2k,crent_2500,crent_3k,crent_3500,crent_none,moho_tot,moho<100,moho_100,moho_200,moho_300,moho_400,moho_500,moho_600,moho_700,moho_800,moho_900,moho_1k,moho_1500,moho_2k,moho_2500,moho_3k,moho_no,med_moho,state,county,tract,block group,GEOID
"Block Group 1, Census Tract 206, Linn County, Oregon",814,814,0,0,30,0,41,0,0,14,0,37,13,28,17,65,93,207,164,96,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,043,020600,1,410430206001
"Block Group 5, Census Tract 206, Linn County, Oregon",100,100,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,59,10,0,18,0,0,0,0,,,,,,,,,,,,,,,,,,,41,043,020600,5,410430206005
"Block Group 4, Census Tract 304.02, Linn County, Oregon",181,181,0,0,0,0,0,0,0,0,0,90,0,21,11,0,0,0,11,0,0,0,48,0,0,0,0,,,,,,,,,,,,,,,,,,,41,043,030402,4,410430304024
"Block Group 3, Census Tract 304.02, Linn County, Oregon",95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,26,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,043,030402,3,410430304023
"Block Group 3, Census Tract 308, Linn County, Oregon",339,339,0,0,0,16,0,0,0,61,0,33,0,0,0,16,64,38,36,40,24,0,11,0,0,0,0,,,,,,,,,,,,,,,,,,,41,043,030800,3,410430308003
"Block Group 4, Census Tract 1300, Douglas County, Oregon",184,184,0,0,0,0,0,0,0,0,26,13,13,26,0,0,14,0,8,84,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,019,130000,4,410191300004
"Block Group 3, Census Tract 9, Coos County, Oregon",224,224,0,0,0,0,0,28,0,38,60,60,30,0,0,0,0,0,8,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,011,000900,3,410110009003
"Block Group 5, Census Tract 9, Coos County, Oregon",94,94,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,25,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,011,000900,5,410110009005
"Block Group 1, Census Tract 9501, Curry County, Oregon",47,41,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,41,015,950100,1,410159501001
"Block Group 3, Census Tract 310.05, Washington County, Oregon",447,439,0,0,0,0,0,0,0,0,0,0,0,13,16,0,93,33,108,99,24,0,53,0,0,0,8,,,,,,,,,,,,,,,,,,,41,067,031005,3,410670310053
"Block Group 1, Census Tract 9515, Lincoln County, Oregon",118,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,14,15,0,0,0,0,0,72,,,,,,,,,,,,,,,,,,,41,041,951500,1,410419515001
"Block Group 1, Census Tract 9513, Lincoln County, Oregon",52,45,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,21,0,11,0,10,0,0,0,0,7,,,,,,,,,,,,,,,,,,,41,041,951300,1,410419513001
"Block Group 3, Census Tract 5, Benton County, Oregon",87,78,0,0,0,0,0,0,0,0,10,20,0,9,39,0,0,0,0,0,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,41,003,000500,3,410030005003
"Block Group 2, Census Tract 9, Benton County, Oregon",109,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,45,9,0,0,16,0,0,0,0,27,,,,,,,,,,,,,,,,,,,41,003,000900,2,410030009002
"Block Group 1, Census Tract 9, Benton County, Oregon",14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,003,000900,1,410030009001
"Block Group 2, Census Tract 10.02, Benton County, Oregon",375,375,0,0,0,0,38,0,0,0,0,0,0,25,31,20,30,22,37,47,74,51,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,003,001002,2,410030010022
"Block Group 2, Census Tract 25.01, Lane County, Oregon",197,197,29,0,0,0,0,0,0,0,0,0,0,0,0,23,17,10,68,11,25,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,002501,2,410390025012
"Block Group 2, Census Tract 238, Clackamas County, Oregon",70,70,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,13,0,15,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,023800,2,410050238002
"Block Group 1, Census Tract 216.01, Clackamas County, Oregon",165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,31,0,18,104,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,021601,1,410050216011
"Block Group 2, Census Tract 9701, Klamath County, Oregon",157,134,0,0,0,0,0,15,0,14,0,20,0,40,0,12,0,20,0,13,0,0,0,0,0,0,23,,,,,,,,,,,,,,,,,,,41,035,970100,2,410359701002
"Block Group 1, Census Tract 30.02, Jackson County, Oregon",45,33,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,,,,,,,,,,,,,,,,,,41,029,003002,1,410290030021
"Block Group 3, Census Tract 25, Jackson County, Oregon",26,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,,,,,,,,,,,,,41,029,002500,3,410290025003
"Block Group 3, Census Tract 9, Jackson County, Oregon",13,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,000900,3,410290009003
"Block Group 2, Census Tract 14, Jackson County, Oregon",120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,59,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,001400,2,410290014002
"Block Group 1, Census Tract 23, Jackson County, Oregon",24,24,0,0,0,0,0,6,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,002300,1,410290023001
"Block Group 2, Census Tract 2.01, Jackson County, Oregon",288,260,0,0,0,0,0,0,0,0,0,0,0,25,0,15,37,137,0,32,7,7,0,0,0,0,28,,,,,,,,,,,,,,,,,,,41,029,000201,2,410290002012
"Block Group 3, Census Tract 15, Jackson County, Oregon",66,66,0,0,0,0,0,0,0,0,0,0,0,14,0,0,37,0,0,0,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,001500,3,410290015003
"Block Group 1, Census Tract 2000, Douglas County, Oregon",95,84,0,0,0,0,9,5,15,21,0,6,0,8,0,8,0,0,0,12,0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,41,019,200000,1,410192000001
"Block Group 3, Census Tract 9602, Grant County, Oregon",148,100,0,0,2,0,0,10,5,3,15,11,19,22,3,0,2,2,0,6,0,0,0,0,0,0,48,,,,,,,,,,,,,,,,,,,41,023,960200,3,410239602003
"Block Group 1, Census Tract 9602, Grant County, Oregon",68,44,0,0,0,7,0,8,0,15,3,5,2,0,3,0,1,0,0,0,0,0,0,0,0,0,24,,,,,,,,,,,,,,,,,,,41,023,960200,1,410239602001
"Block Group 1, Census Tract 308, Linn County, Oregon",89,89,0,0,0,0,0,0,0,0,39,14,0,0,0,20,0,16,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,043,030800,1,410430308001
"Block Group 5, Census Tract 308, Linn County, Oregon",364,332,0,23,0,0,0,0,0,0,0,11,0,14,38,10,59,39,11,47,38,0,0,42,0,0,32,,,,,,,,,,,,,,,,,,,41,043,030800,5,410430308005
"Block Group 2, Census Tract 301, Linn County, Oregon",175,141,0,0,0,0,0,18,0,0,0,16,0,0,0,0,0,70,37,0,0,0,0,0,0,0,34,,,,,,,,,,,,,,,,,,,41,043,030100,2,410430301002
"Block Group 1, Census Tract 9608, Tillamook County, Oregon",136,126,0,0,0,0,0,0,0,7,0,0,0,0,0,0,29,9,45,0,36,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,41,057,960800,1,410579608001
"Block Group 1, Census Tract 9606, Tillamook County, Oregon",54,29,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,15,0,0,0,0,0,0,25,,,,,,,,,,,,,,,,,,,41,057,960600,1,410579606001
"Block Group 2, Census Tract 9606, Tillamook County, Oregon",96,96,0,0,0,0,9,0,9,0,0,0,0,0,0,0,18,7,0,8,45,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,057,960600,2,410579606002
"Block Group 1, Census Tract 9601, Tillamook County, Oregon",72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,15,34,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,057,960100,1,410579601001
"Block Group 2, Census Tract 9604, Tillamook County, Oregon",376,376,0,0,0,51,0,17,16,0,49,0,141,0,51,36,0,0,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,057,960400,2,410579604002
"Block Group 2, Census Tract 13.01, Lane County, Oregon",274,274,17,38,0,0,18,15,0,10,9,0,9,43,12,20,7,11,0,28,9,9,0,0,19,0,0,,,,,,,,,,,,,,,,,,,41,039,001301,2,410390013012
"Block Group 1, Census Tract 18.03, Lane County, Oregon",113,98,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,22,0,17,16,0,0,0,0,0,15,,,,,,,,,,,,,,,,,,,41,039,001803,1,410390018031
"Block Group 2, Census Tract 19.04, Lane County, Oregon",642,642,0,0,0,0,0,0,0,0,0,0,23,55,0,30,59,57,58,244,47,57,0,12,0,0,0,,,,,,,,,,,,,,,,,,,41,039,001904,2,410390019042
"Block Group 1, Census Tract 20.01, Lane County, Oregon",243,210,0,0,0,0,0,0,0,0,0,0,0,0,12,51,16,52,48,18,13,0,0,0,0,0,33,,,,,,,,,,,,,,,,,,,41,039,002001,1,410390020011
"Block Group 2, Census Tract 5, Deschutes County, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,017,000500,2,410170005002
"Block Group 3, Census Tract 7.05, Lane County, Oregon",390,390,0,0,0,9,0,0,14,26,41,4,36,17,8,15,17,54,60,78,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,000705,3,410390007053
"Block Group 2, Census Tract 25.03, Lane County, Oregon",19,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,002503,2,410390025032
"Block Group 2, Census Tract 44.04, Lane County, Oregon",88,88,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,11,0,17,15,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,004404,2,410390044042
"Block Group 1, Census Tract 9603.02, Jefferson County, Oregon",40,20,0,1,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,20,,,,,,,,,,,,,,,,,,,41,031,960302,1,410319603021
"Block Group 2, Census Tract 9502, Curry County, Oregon",279,271,0,0,0,7,0,7,0,0,23,0,0,36,50,7,6,33,30,35,37,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,41,015,950200,2,410159502002
"Block Group 3, Census Tract 9503.01, Curry County, Oregon",249,249,0,16,0,17,0,0,0,0,0,0,16,0,17,12,20,0,72,79,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,015,950301,3,410159503013
"Block Group 2, Census Tract 12.01, Lane County, Oregon",57,57,0,0,0,0,0,9,0,0,0,8,0,10,0,7,0,0,9,14,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,001201,2,410390012012
"Block Group 3, Census Tract 31.02, Lane County, Oregon",1269,1216,0,0,0,16,0,0,0,0,0,33,51,28,79,57,22,147,248,268,251,0,16,0,0,0,53,,,,,,,,,,,,,,,,,,,41,039,003102,3,410390031023
"Block Group 1, Census Tract 27, Lane County, Oregon",351,344,6,0,0,0,0,0,0,0,30,0,0,39,0,0,30,29,33,104,73,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,41,039,002700,1,410390027001
"Block Group 1, Census Tract 32.01, Lane County, Oregon",177,177,0,0,7,0,0,0,0,8,17,0,11,0,21,0,82,0,19,4,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,003201,1,410390032011
"Block Group 1, Census Tract 12.02, Lane County, Oregon",109,66,0,0,0,0,0,0,0,0,8,3,0,27,0,0,0,22,0,0,0,6,0,0,0,0,43,,,,,,,,,,,,,,,,,,,41,039,001202,1,410390012021
"Block Group 3, Census Tract 15, Lane County, Oregon",101,87,0,0,0,0,0,0,0,17,0,0,9,51,0,0,0,0,0,10,0,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,41,039,001500,3,410390015003
"Block Group 2, Census Tract 18.01, Lane County, Oregon",216,206,0,0,0,0,0,0,0,0,0,0,0,9,0,8,9,52,0,23,105,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,41,039,001801,2,410390018012
"Block Group 3, Census Tract 54, Lane County, Oregon",78,78,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,27,0,0,34,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,005400,3,410390054003
"Block Group 4, Census Tract 54, Lane County, Oregon",215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,54,69,14,0,62,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,005400,4,410390054004
"Block Group 3, Census Tract 43, Lane County, Oregon",217,193,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,16,108,6,45,0,0,0,0,0,24,,,,,,,,,,,,,,,,,,,41,039,004300,3,410390043003
"Block Group 1, Census Tract 38.01, Multnomah County, Oregon",212,212,0,9,0,0,0,0,0,0,0,10,0,24,0,8,0,10,48,58,18,27,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,003801,1,410510038011
"Block Group 1, Census Tract 2, Lane County, Oregon",123,85,0,0,0,0,0,0,0,11,0,0,0,9,0,52,0,0,0,13,0,0,0,0,0,0,38,,,,,,,,,,,,,,,,,,,41,039,000200,1,410390002001
"Block Group 3, Census Tract 2, Lane County, Oregon",10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,41,039,000200,3,410390002003
"Block Group 2, Census Tract 26, Lane County, Oregon",134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,51,23,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,002600,2,410390026002
"Block Group 2, Census Tract 4.03, Lane County, Oregon",132,132,0,0,0,0,0,0,0,0,0,0,0,12,14,57,0,0,11,18,20,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,000403,2,410390004032
"Block Group 2, Census Tract 9.04, Lane County, Oregon",192,192,0,0,9,0,0,0,0,0,32,9,29,28,0,0,16,41,9,7,12,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,000904,2,410390009042
"Block Group 1, Census Tract 20.02, Lane County, Oregon",165,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,41,77,0,8,0,0,0,0,27,,,,,,,,,,,,,,,,,,,41,039,002002,1,410390020021
"Block Group 1, Census Tract 24.03, Lane County, Oregon",153,108,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,12,13,6,36,31,0,0,0,0,45,,,,,,,,,,,,,,,,,,,41,039,002403,1,410390024031
"Block Group 1, Census Tract 73, Multnomah County, Oregon",108,108,0,0,0,0,0,0,6,6,0,0,21,20,15,0,0,0,12,28,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,007300,1,410510073001
"Block Group 3, Census Tract 89.01, Multnomah County, Oregon",17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,008901,3,410510089013
"Block Group 3, Census Tract 90, Multnomah County, Oregon",767,747,0,0,53,0,0,0,14,16,14,0,0,42,68,29,87,188,62,79,72,23,0,0,0,0,20,,,,,,,,,,,,,,,,,,,41,051,009000,3,410510090003
"Block Group 1, Census Tract 92.02, Multnomah County, Oregon",330,322,0,0,0,0,0,0,0,0,0,0,0,0,0,47,8,56,76,58,46,31,0,0,0,0,8,,,,,,,,,,,,,,,,,,,41,051,009202,1,410510092021
"Block Group 4, Census Tract 52.02, Polk County, Oregon",281,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,11,143,28,72,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,053,005202,4,410530052024
"Block Group 1, Census Tract 52.02, Polk County, Oregon",356,356,0,0,0,0,0,0,0,0,0,12,0,0,14,56,45,25,71,105,12,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,053,005202,1,410530052021
"Block Group 1, Census Tract 53, Polk County, Oregon",92,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,73,,,,,,,,,,,,,,,,,,,41,053,005300,1,410530053001
"Block Group 6, Census Tract 9604, Tillamook County, Oregon",84,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,74,,,,,,,,,,,,,,,,,,,41,057,960400,6,410579604006
"Block Group 2, Census Tract 9605, Tillamook County, Oregon",238,238,4,0,6,10,5,0,0,0,19,16,45,6,21,6,13,28,24,35,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,057,960500,2,410579605002
"Block Group 1, Census Tract 9607, Tillamook County, Oregon",60,55,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,42,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,41,057,960700,1,410579607001
"Block Group 2, Census Tract 305.01, Yamhill County, Oregon",54,37,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,28,0,0,0,0,17,,,,,,,,,,,,,,,,,,,41,071,030501,2,410710305012
"Block Group 2, Census Tract 307.02, Yamhill County, Oregon",211,164,0,0,0,0,0,0,0,0,0,0,0,16,0,0,18,101,0,29,0,0,0,0,0,0,47,,,,,,,,,,,,,,,,,,,41,071,030702,2,410710307022
"Block Group 2, Census Tract 310, Yamhill County, Oregon",189,186,0,6,0,0,0,6,0,0,0,7,0,10,0,7,32,38,23,49,8,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,41,071,031000,2,410710310002
"Block Group 1, Census Tract 302.01, Yamhill County, Oregon",162,162,0,0,0,14,0,17,0,18,0,0,0,0,0,19,0,34,28,0,32,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,071,030201,1,410710302011
"Block Group 1, Census Tract 105.03, Marion County, Oregon",211,211,0,0,25,0,0,0,0,0,0,0,8,42,0,71,9,7,0,19,17,0,13,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,010503,1,410470105031
"Block Group 3, Census Tract 107.01, Marion County, Oregon",136,136,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,48,0,0,15,62,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,047,010701,3,410470107013
"Block Group 2, Census Tract 202.02, Polk County, Oregon",176,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,48,53,0,0,0,0,0,0,44,,,,,,,,,,,,,,,,,,,41,053,020202,2,410530202022
"Block Group 2, Census Tract 52.01, Polk County, Oregon",302,302,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,51,140,35,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,053,005201,2,410530052012
"Block Group 2, Census Tract 29.02, Lane County, Oregon",219,219,0,0,0,0,8,0,0,0,0,0,0,0,16,0,0,50,8,82,16,39,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,002902,2,410390029022
"Block Group 3, Census Tract 30, Lane County, Oregon",95,74,0,0,0,0,0,0,0,0,0,14,0,0,0,12,10,12,0,0,12,14,0,0,0,0,21,,,,,,,,,,,,,,,,,,,41,039,003000,3,410390030003
"Block Group 2, Census Tract 1600, Douglas County, Oregon",449,449,0,15,0,0,0,0,48,0,18,43,43,43,55,0,0,42,124,18,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,019,160000,2,410191600002
"Block Group 2, Census Tract 1900, Douglas County, Oregon",212,182,0,0,1,4,0,3,1,0,2,66,0,4,8,39,0,35,19,0,0,0,0,0,0,0,30,,,,,,,,,,,,,,,,,,,41,019,190000,2,410191900002
"Block Group 2, Census Tract 200, Douglas County, Oregon",89,89,0,0,0,0,0,12,0,8,11,9,10,22,0,0,9,8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,019,020000,2,410190200002
"Block Group 1, Census Tract 200, Douglas County, Oregon",42,42,0,0,0,0,0,0,0,0,0,33,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,019,020000,1,410190200001
"Block Group 2, Census Tract 1100, Douglas County, Oregon",62,48,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,9,8,0,10,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,41,019,110000,2,410191100002
"Block Group 3, Census Tract 1500, Douglas County, Oregon",98,88,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,41,019,150000,3,410191500003
"Block Group 3, Census Tract 302, Linn County, Oregon",20,20,0,0,0,0,0,5,0,0,0,0,0,1,0,13,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,043,030200,3,410430302003
"Block Group 1, Census Tract 302, Linn County, Oregon",152,152,0,0,0,0,0,0,0,12,0,0,26,33,0,3,50,15,13,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,043,030200,1,410430302001
"Block Group 4, Census Tract 302, Linn County, Oregon",80,80,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,043,030200,4,410430302004
"Block Group 2, Census Tract 303, Linn County, Oregon",41,35,0,0,0,0,15,0,0,7,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,41,043,030300,2,410430303002
"Block Group 3, Census Tract 304.01, Linn County, Oregon",115,115,0,0,0,0,0,0,0,0,0,0,17,0,23,16,0,29,30,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,043,030401,3,410430304013
"Block Group 1, Census Tract 17, Jackson County, Oregon",344,344,0,0,0,0,0,0,0,0,104,34,0,0,0,0,0,38,72,78,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,001700,1,410290017001
"Block Group 1, Census Tract 19, Jackson County, Oregon",590,581,0,0,0,12,0,0,0,0,5,8,26,6,38,48,39,61,74,142,102,20,0,0,0,0,9,,,,,,,,,,,,,,,,,,,41,029,001900,1,410290019001
"Block Group 2, Census Tract 1, Jackson County, Oregon",409,409,40,16,5,32,0,18,6,7,46,26,28,59,34,21,9,41,13,4,0,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,000100,2,410290001002
"Block Group 2, Census Tract 224, Clackamas County, Oregon",175,167,0,0,0,0,0,0,0,8,0,0,0,6,17,0,8,17,25,69,17,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,41,005,022400,2,410050224002
"Block Group 3, Census Tract 237, Clackamas County, Oregon",87,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,9,0,32,0,0,0,27,,,,,,,,,,,,,,,,,,,41,005,023700,3,410050237003
"Block Group 5, Census Tract 1800, Douglas County, Oregon",76,76,0,0,0,0,0,0,0,0,23,9,0,0,0,6,0,20,0,18,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,019,180000,5,410191800005
"Block Group 2, Census Tract 800, Douglas County, Oregon",126,109,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,16,0,0,0,0,17,,,,,,,,,,,,,,,,,,,41,019,080000,2,410190800002
"Block Group 1, Census Tract 209, Clackamas County, Oregon",72,72,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,11,12,26,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,020900,1,410050209001
"Block Group 2, Census Tract 216.02, Clackamas County, Oregon",87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,20,21,35,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,021602,2,410050216022
"Block Group 1, Census Tract 202, Clackamas County, Oregon",140,140,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,49,9,0,33,0,24,11,0,0,,,,,,,,,,,,,,,,,,,41,005,020200,1,410050202001
"Block Group 2, Census Tract 310.03, Washington County, Oregon",180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,92,26,48,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,031003,2,410670310032
"Block Group 3, Census Tract 310.06, Washington County, Oregon",216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,24,21,50,19,60,0,21,0,0,0,,,,,,,,,,,,,,,,,,,41,067,031006,3,410670310063
"Block Group 1, Census Tract 317.06, Washington County, Oregon",993,993,0,0,53,0,8,0,0,0,0,0,0,0,6,0,0,42,74,311,353,146,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,031706,1,410670317061
"Block Group 2, Census Tract 316.10, Washington County, Oregon",540,540,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,38,287,165,24,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,031610,2,410670316102
"Block Group 3, Census Tract 321.04, Washington County, Oregon",63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,30,25,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,032104,3,410670321043
"Block Group 1, Census Tract 324.10, Washington County, Oregon",186,186,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,22,32,28,0,0,0,17,0,,,,,,,,,,,,,,,,,,,41,067,032410,1,410670324101
"Block Group 1, Census Tract 37, Lane County, Oregon",677,659,0,0,0,0,0,0,2,0,0,0,0,32,30,104,101,61,24,100,18,92,48,30,17,0,18,,,,,,,,,,,,,,,,,,,41,039,003700,1,410390037001
"Block Group 1, Census Tract 52, Lane County, Oregon",220,192,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,28,60,0,21,0,0,0,63,28,,,,,,,,,,,,,,,,,,,41,039,005200,1,410390052001
"Block Group 3, Census Tract 35, Lane County, Oregon",21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,41,039,003500,3,410390035003
"Block Group 3, Census Tract 36, Lane County, Oregon",242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,77,17,30,17,42,49,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,003600,3,410390036003
"Block Group 2, Census Tract 36.01, Multnomah County, Oregon",258,258,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,19,31,26,120,17,0,11,0,0,,,,,,,,,,,,,,,,,,,41,051,003601,2,410510036012
"Block Group 1, Census Tract 22.02, Lane County, Oregon",419,419,0,0,15,0,0,0,0,0,0,49,0,0,0,0,0,0,0,239,30,86,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,002202,1,410390022021
