NAME,B25003_001E,B25003_002E,B25003_003E,state,county,tract,block group
"Block Group 1, Census Tract 51, Polk County, Oregon",394,165,229,41,053,005100,1
"Block Group 3, Census Tract 105.01, Marion County, Oregon",736,647,89,41,047,010501,3
"Block Group 1, Census Tract 105.01, Marion County, Oregon",575,564,11,41,047,010501,1
"Block Group 5, Census Tract 3.02, Multnomah County, Oregon",403,375,28,41,051,000302,5
"Block Group 2, Census Tract 3.02, Multnomah County, Oregon",580,493,87,41,051,000302,2
"Block Group 6, Census Tract 3.02, Multnomah County, Oregon",393,363,30,41,051,000302,6
"Block Group 4, Census Tract 3.02, Multnomah County, Oregon",488,430,58,41,051,000302,4
"Block Group 2, Census Tract 5.01, Multnomah County, Oregon",438,324,114,41,051,000501,2
"Block Group 4, Census Tract 5.01, Multnomah County, Oregon",395,276,119,41,051,000501,4
"Block Group 1, Census Tract 5.01, Multnomah County, Oregon",344,193,151,41,051,000501,1
"Block Group 3, Census Tract 5.01, Multnomah County, Oregon",518,303,215,41,051,000501,3
"Block Group 3, Census Tract 13.02, Multnomah County, Oregon",601,384,217,41,051,001302,3
"Block Group 2, Census Tract 13.02, Multnomah County, Oregon",526,270,256,41,051,001302,2
"Block Group 1, Census Tract 13.02, Multnomah County, Oregon",354,165,189,41,051,001302,1
"Block Group 1, Census Tract 24.01, Multnomah County, Oregon",533,485,48,41,051,002401,1
"Block Group 2, Census Tract 24.01, Multnomah County, Oregon",246,170,76,41,051,002401,2
"Block Group 4, Census Tract 9501, Crook County, Oregon",250,221,29,41,013,950100,4
"Block Group 3, Census Tract 9501, Crook County, Oregon",1634,989,645,41,013,950100,3
"Block Group 2, Census Tract 316.13, Washington County, Oregon",254,156,98,41,067,031613,2
"Block Group 4, Census Tract 316.13, Washington County, Oregon",1502,475,1027,41,067,031613,4
"Block Group 3, Census Tract 316.13, Washington County, Oregon",677,415,262,41,067,031613,3
"Block Group 2, Census Tract 318.07, Washington County, Oregon",722,650,72,41,067,031807,2
"Block Group 1, Census Tract 318.07, Washington County, Oregon",861,402,459,41,067,031807,1
"Block Group 5, Census Tract 324.04, Washington County, Oregon",588,314,274,41,067,032404,5
"Block Group 4, Census Tract 324.04, Washington County, Oregon",971,822,149,41,067,032404,4
"Block Group 2, Census Tract 324.04, Washington County, Oregon",446,357,89,41,067,032404,2
"Block Group 1, Census Tract 319.04, Washington County, Oregon",449,405,44,41,067,031904,1
"Block Group 1, Census Tract 309, Washington County, Oregon",894,272,622,41,067,030900,1
"Block Group 1, Census Tract 315.12, Washington County, Oregon",257,257,0,41,067,031512,1
"Block Group 2, Census Tract 315.12, Washington County, Oregon",1121,832,289,41,067,031512,2
"Block Group 2, Census Tract 9702, Morrow County, Oregon",229,154,75,41,049,970200,2
"Block Group 1, Census Tract 9702, Morrow County, Oregon",167,138,29,41,049,970200,1
"Block Group 6, Census Tract 9702, Morrow County, Oregon",179,138,41,41,049,970200,6
"Block Group 1, Census Tract 9701, Morrow County, Oregon",789,615,174,41,049,970100,1
"Block Group 3, Census Tract 9504, Hood River County, Oregon",607,523,84,41,027,950400,3
"Block Group 2, Census Tract 9602, Lake County, Oregon",226,222,4,41,037,960200,2
"Block Group 4, Census Tract 9602, Lake County, Oregon",316,178,138,41,037,960200,4
"Block Group 3, Census Tract 9602, Lake County, Oregon",336,199,137,41,037,960200,3
"Block Group 5, Census Tract 9602, Lake County, Oregon",404,250,154,41,037,960200,5
"Block Group 2, Census Tract 9601, Lake County, Oregon",441,242,199,41,037,960100,2
"Block Group 1, Census Tract 9601, Lake County, Oregon",954,533,421,41,037,960100,1
"Block Group 2, Census Tract 3.01, Multnomah County, Oregon",273,192,81,41,051,000301,2
"Block Group 3, Census Tract 2, Multnomah County, Oregon",726,437,289,41,051,000200,3
"Block Group 4, Census Tract 2, Multnomah County, Oregon",911,175,736,41,051,000200,4
"Block Group 2, Census Tract 4.02, Multnomah County, Oregon",345,268,77,41,051,000402,2
"Block Group 3, Census Tract 4.02, Multnomah County, Oregon",627,344,283,41,051,000402,3
"Block Group 1, Census Tract 11.02, Multnomah County, Oregon",676,290,386,41,051,001102,1
"Block Group 3, Census Tract 15, Multnomah County, Oregon",308,227,81,41,051,001500,3
"Block Group 2, Census Tract 15, Multnomah County, Oregon",469,269,200,41,051,001500,2
"Block Group 1, Census Tract 76, Multnomah County, Oregon",531,426,105,41,051,007600,1
"Block Group 2, Census Tract 76, Multnomah County, Oregon",813,417,396,41,051,007600,2
"Block Group 2, Census Tract 77, Multnomah County, Oregon",380,293,87,41,051,007700,2
"Block Group 2, Census Tract 81, Multnomah County, Oregon",673,321,352,41,051,008100,2
"Block Group 4, Census Tract 81, Multnomah County, Oregon",826,454,372,41,051,008100,4
"Block Group 1, Census Tract 9706, Malheur County, Oregon",331,165,166,41,045,970600,1
"Block Group 3, Census Tract 9706, Malheur County, Oregon",325,199,126,41,045,970600,3
"Block Group 2, Census Tract 303.02, Yamhill County, Oregon",435,389,46,41,071,030302,2
"Block Group 1, Census Tract 303.02, Yamhill County, Oregon",332,310,22,41,071,030302,1
"Block Group 1, Census Tract 301.02, Yamhill County, Oregon",368,328,40,41,071,030102,1
"Block Group 3, Census Tract 301.02, Yamhill County, Oregon",1138,760,378,41,071,030102,3
"Block Group 1, Census Tract 306.01, Yamhill County, Oregon",515,418,97,41,071,030601,1
"Block Group 2, Census Tract 306.01, Yamhill County, Oregon",673,441,232,41,071,030601,2
"Block Group 1, Census Tract 301.01, Yamhill County, Oregon",1133,811,322,41,071,030101,1
"Block Group 1, Census Tract 303.01, Yamhill County, Oregon",158,135,23,41,071,030301,1
"Block Group 2, Census Tract 303.01, Yamhill County, Oregon",1429,1271,158,41,071,030301,2
"Block Group 2, Census Tract 204.04, Clackamas County, Oregon",663,548,115,41,005,020404,2
"Block Group 1, Census Tract 204.04, Clackamas County, Oregon",776,703,73,41,005,020404,1
"Block Group 3, Census Tract 309, Washington County, Oregon",679,209,470,41,067,030900,3
"Block Group 2, Census Tract 309, Washington County, Oregon",725,288,437,41,067,030900,2
"Block Group 4, Census Tract 9603.02, Jefferson County, Oregon",776,537,239,41,031,960302,4
"Block Group 3, Census Tract 9603.02, Jefferson County, Oregon",258,199,59,41,031,960302,3
"Block Group 1, Census Tract 230.01, Clackamas County, Oregon",855,765,90,41,005,023001,1
"Block Group 5, Census Tract 9501, Crook County, Oregon",383,261,122,41,013,950100,5
"Block Group 2, Census Tract 9502, Crook County, Oregon",476,446,30,41,013,950200,2
"Block Group 4, Census Tract 9502, Crook County, Oregon",391,343,48,41,013,950200,4
"Block Group 2, Census Tract 9503, Crook County, Oregon",541,388,153,41,013,950300,2
"Block Group 4, Census Tract 9503, Crook County, Oregon",257,170,87,41,013,950300,4
"Block Group 5, Census Tract 9503, Crook County, Oregon",965,810,155,41,013,950300,5
"Block Group 2, Census Tract 9501, Sherman County, Oregon",375,279,96,41,055,950100,2
"Block Group 1, Census Tract 9501, Sherman County, Oregon",373,204,169,41,055,950100,1
"Block Group 3, Census Tract 9702, Wasco County, Oregon",493,152,341,41,065,970200,3
"Block Group 2, Census Tract 9705, Wasco County, Oregon",647,373,274,41,065,970500,2
"Block Group 3, Census Tract 9705, Wasco County, Oregon",458,242,216,41,065,970500,3
"Block Group 2, Census Tract 9707, Wasco County, Oregon",437,348,89,41,065,970700,2
"Block Group 1, Census Tract 39, Lane County, Oregon",456,0,456,41,039,003900,1
"Block Group 3, Census Tract 39, Lane County, Oregon",511,28,483,41,039,003900,3
"Block Group 2, Census Tract 11, Coos County, Oregon",227,137,90,41,011,001100,2
"Block Group 6, Census Tract 11, Coos County, Oregon",388,189,199,41,011,001100,6
"Block Group 3, Census Tract 11, Coos County, Oregon",345,226,119,41,011,001100,3
"Block Group 5, Census Tract 11, Coos County, Oregon",350,254,96,41,011,001100,5
"Block Group 2, Census Tract 6, Coos County, Oregon",274,219,55,41,011,000600,2
"Block Group 1, Census Tract 6, Coos County, Oregon",352,255,97,41,011,000600,1
"Block Group 2, Census Tract 3, Coos County, Oregon",279,171,108,41,011,000300,2
"Block Group 1, Census Tract 63, Multnomah County, Oregon",607,543,64,41,051,006300,1
"Block Group 2, Census Tract 64.02, Multnomah County, Oregon",1003,897,106,41,051,006402,2
"Block Group 3, Census Tract 70, Multnomah County, Oregon",330,314,16,41,051,007000,3
"Block Group 2, Census Tract 70, Multnomah County, Oregon",769,719,50,41,051,007000,2
"Block Group 2, Census Tract 72.01, Multnomah County, Oregon",727,451,276,41,051,007201,2
"Block Group 3, Census Tract 38.02, Multnomah County, Oregon",416,313,103,41,051,003802,3
"Block Group 3, Census Tract 9602.02, Jefferson County, Oregon",786,457,329,41,031,960202,3
"Block Group 2, Census Tract 9602.02, Jefferson County, Oregon",843,564,279,41,031,960202,2
"Block Group 2, Census Tract 9602.01, Jefferson County, Oregon",533,216,317,41,031,960201,2
"Block Group 1, Census Tract 9602.01, Jefferson County, Oregon",784,396,388,41,031,960201,1
"Block Group 2, Census Tract 9603.01, Jefferson County, Oregon",453,410,43,41,031,960301,2
"Block Group 3, Census Tract 9603.01, Jefferson County, Oregon",826,702,124,41,031,960301,3
"Block Group 1, Census Tract 9603.01, Jefferson County, Oregon",362,340,22,41,031,960301,1
"Block Group 2, Census Tract 2.02, Benton County, Oregon",1789,877,912,41,003,000202,2
"Block Group 1, Census Tract 2.02, Benton County, Oregon",498,468,30,41,003,000202,1
"Block Group 2, Census Tract 107.02, Benton County, Oregon",0,0,0,41,003,010702,2
"Block Group 3, Census Tract 107.02, Benton County, Oregon",587,38,549,41,003,010702,3
"Block Group 1, Census Tract 107.02, Benton County, Oregon",514,148,366,41,003,010702,1
"Block Group 5, Census Tract 9706, Malheur County, Oregon",101,63,38,41,045,970600,5
"Block Group 2, Census Tract 9706, Malheur County, Oregon",411,229,182,41,045,970600,2
"Block Group 4, Census Tract 9706, Malheur County, Oregon",343,219,124,41,045,970600,4
"Block Group 1, Census Tract 9702, Malheur County, Oregon",380,332,48,41,045,970200,1
"Block Group 3, Census Tract 9702, Malheur County, Oregon",395,372,23,41,045,970200,3
"Block Group 4, Census Tract 9702, Malheur County, Oregon",669,483,186,41,045,970200,4
"Block Group 2, Census Tract 9702, Malheur County, Oregon",303,192,111,41,045,970200,2
"Block Group 1, Census Tract 9705, Malheur County, Oregon",287,182,105,41,045,970500,1
"Block Group 6, Census Tract 9705, Malheur County, Oregon",261,88,173,41,045,970500,6
"Block Group 4, Census Tract 9705, Malheur County, Oregon",282,141,141,41,045,970500,4
"Block Group 5, Census Tract 9705, Malheur County, Oregon",270,165,105,41,045,970500,5
"Block Group 3, Census Tract 9705, Malheur County, Oregon",262,189,73,41,045,970500,3
"Block Group 2, Census Tract 9705, Malheur County, Oregon",342,278,64,41,045,970500,2
"Block Group 2, Census Tract 1, Multnomah County, Oregon",550,505,45,41,051,000100,2
"Block Group 2, Census Tract 6.02, Multnomah County, Oregon",884,660,224,41,051,000602,2
"Block Group 3, Census Tract 6.02, Multnomah County, Oregon",516,381,135,41,051,000602,3
"Block Group 1, Census Tract 6.02, Multnomah County, Oregon",283,114,169,41,051,000602,1
"Block Group 4, Census Tract 8.01, Multnomah County, Oregon",462,223,239,41,051,000801,4
"Block Group 2, Census Tract 74, Multnomah County, Oregon",929,401,528,41,051,007400,2
"Block Group 1, Census Tract 7.01, Multnomah County, Oregon",637,480,157,41,051,000701,1
"Block Group 2, Census Tract 7.01, Multnomah County, Oregon",359,278,81,41,051,000701,2
"Block Group 2, Census Tract 16.02, Multnomah County, Oregon",421,293,128,41,051,001602,2
"Block Group 3, Census Tract 16.02, Multnomah County, Oregon",603,386,217,41,051,001602,3
"Block Group 4, Census Tract 16.02, Multnomah County, Oregon",328,241,87,41,051,001602,4
"Block Group 1, Census Tract 65.01, Multnomah County, Oregon",942,817,125,41,051,006501,1
"Block Group 1, Census Tract 79, Multnomah County, Oregon",621,162,459,41,051,007900,1
"Block Group 2, Census Tract 82.02, Multnomah County, Oregon",1049,525,524,41,051,008202,2
"Block Group 1, Census Tract 82.02, Multnomah County, Oregon",1556,459,1097,41,051,008202,1
"Block Group 2, Census Tract 83.02, Multnomah County, Oregon",830,432,398,41,051,008302,2
"Block Group 2, Census Tract 93.02, Multnomah County, Oregon",591,327,264,41,051,009302,2
"Block Group 2, Census Tract 97.01, Multnomah County, Oregon",482,339,143,41,051,009701,2
"Block Group 3, Census Tract 97.01, Multnomah County, Oregon",563,446,117,41,051,009701,3
"Block Group 2, Census Tract 103.03, Multnomah County, Oregon",831,533,298,41,051,010303,2
"Block Group 7, Census Tract 1, Multnomah County, Oregon",497,272,225,41,051,000100,7
"Block Group 6, Census Tract 1, Multnomah County, Oregon",408,254,154,41,051,000100,6
"Block Group 5, Census Tract 1, Multnomah County, Oregon",355,177,178,41,051,000100,5
"Block Group 1, Census Tract 1, Multnomah County, Oregon",346,309,37,41,051,000100,1
"Block Group 2, Census Tract 24.04, Lane County, Oregon",845,467,378,41,039,002404,2
"Block Group 1, Census Tract 11.02, Benton County, Oregon",328,157,171,41,003,001102,1
"Block Group 2, Census Tract 11.02, Benton County, Oregon",655,138,517,41,003,001102,2
"Block Group 3, Census Tract 104, Benton County, Oregon",956,671,285,41,003,010400,3
"Block Group 1, Census Tract 104, Benton County, Oregon",348,278,70,41,003,010400,1
"Block Group 2, Census Tract 104, Benton County, Oregon",253,216,37,41,003,010400,2
"Block Group 3, Census Tract 101, Benton County, Oregon",969,941,28,41,003,010100,3
"Block Group 1, Census Tract 101, Benton County, Oregon",313,271,42,41,003,010100,1
"Block Group 2, Census Tract 101, Benton County, Oregon",898,861,37,41,003,010100,2
"Block Group 4, Census Tract 101, Benton County, Oregon",749,650,99,41,003,010100,4
"Block Group 5, Census Tract 101, Benton County, Oregon",597,597,0,41,003,010100,5
"Block Group 4, Census Tract 4, Benton County, Oregon",441,374,67,41,003,000400,4
"Block Group 1, Census Tract 4, Benton County, Oregon",1092,528,564,41,003,000400,1
"Block Group 2, Census Tract 4, Benton County, Oregon",1180,915,265,41,003,000400,2
"Block Group 3, Census Tract 4, Benton County, Oregon",725,414,311,41,003,000400,3
"Block Group 1, Census Tract 1, Benton County, Oregon",480,154,326,41,003,000100,1
"Block Group 3, Census Tract 1, Benton County, Oregon",553,383,170,41,003,000100,3
"Block Group 3, Census Tract 47, Lane County, Oregon",458,266,192,41,039,004700,3
"Block Group 4, Census Tract 47, Lane County, Oregon",589,161,428,41,039,004700,4
"Block Group 1, Census Tract 47, Lane County, Oregon",314,144,170,41,039,004700,1
"Block Group 3, Census Tract 50, Lane County, Oregon",530,389,141,41,039,005000,3
"Block Group 1, Census Tract 50, Lane County, Oregon",464,255,209,41,039,005000,1
"Block Group 4, Census Tract 44.03, Lane County, Oregon",592,396,196,41,039,004403,4
"Block Group 1, Census Tract 44.03, Lane County, Oregon",471,94,377,41,039,004403,1
"Block Group 2, Census Tract 44.03, Lane County, Oregon",918,148,770,41,039,004403,2
"Block Group 1, Census Tract 48, Lane County, Oregon",921,122,799,41,039,004800,1
"Block Group 3, Census Tract 48, Lane County, Oregon",630,16,614,41,039,004800,3
"Block Group 1, Census Tract 9.03, Lane County, Oregon",231,174,57,41,039,000903,1
"Block Group 3, Census Tract 9.03, Lane County, Oregon",633,405,228,41,039,000903,3
"Block Group 2, Census Tract 13.02, Lane County, Oregon",807,439,368,41,039,001302,2
"Block Group 1, Census Tract 214, Clackamas County, Oregon",1260,1204,56,41,005,021400,1
"Block Group 1, Census Tract 220, Clackamas County, Oregon",685,500,185,41,005,022000,1
"Block Group 2, Census Tract 220, Clackamas County, Oregon",930,791,139,41,005,022000,2
"Block Group 1, Census Tract 231, Clackamas County, Oregon",893,837,56,41,005,023100,1
"Block Group 2, Census Tract 231, Clackamas County, Oregon",566,506,60,41,005,023100,2
"Block Group 3, Census Tract 231, Clackamas County, Oregon",912,778,134,41,005,023100,3
"Block Group 2, Census Tract 233, Clackamas County, Oregon",528,465,63,41,005,023300,2
"Block Group 1, Census Tract 233, Clackamas County, Oregon",817,763,54,41,005,023300,1
"Block Group 3, Census Tract 233, Clackamas County, Oregon",512,456,56,41,005,023300,3
"Block Group 1, Census Tract 3607.02, Josephine County, Oregon",1506,762,744,41,033,360702,1
"Block Group 2, Census Tract 3607.02, Josephine County, Oregon",366,138,228,41,033,360702,2
"Block Group 3, Census Tract 3607.02, Josephine County, Oregon",877,362,515,41,033,360702,3
"Block Group 3, Census Tract 3610, Josephine County, Oregon",548,481,67,41,033,361000,3
"Block Group 4, Census Tract 3610, Josephine County, Oregon",543,465,78,41,033,361000,4
"Block Group 2, Census Tract 3610, Josephine County, Oregon",528,428,100,41,033,361000,2
"Block Group 1, Census Tract 3616, Josephine County, Oregon",515,224,291,41,033,361600,1
"Block Group 7, Census Tract 3616, Josephine County, Oregon",591,462,129,41,033,361600,7
"Block Group 5, Census Tract 3616, Josephine County, Oregon",222,207,15,41,033,361600,5
"Block Group 2, Census Tract 3616, Josephine County, Oregon",700,407,293,41,033,361600,2
"Block Group 3, Census Tract 108, Benton County, Oregon",722,419,303,41,003,010800,3
"Block Group 1, Census Tract 108, Benton County, Oregon",278,102,176,41,003,010800,1
